,Name rarity score,Background rarity score,Left Arm rarity score,Right Arm rarity score,Eyes rarity score,Hat rarity score,Sleeves rarity score,Upper Body rarity score,Legs rarity score,Feet rarity score,Mouth rarity score,Bag rarity score,Nose rarity score,Outerwear rarity score,Shoe Gum rarity score,Fannypack rarity score,Neck rarity score,Suspenders rarity score,Ears rarity score,Overhead rarity score,Special rarity score,# matching traits rarity score,final score,tokenID
1929,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #1933
4209,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #4209
2185,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #2186
1785,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #1788
265,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #266
3653,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #3655
3505,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #3506
1032,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #1033
209,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #210
4430,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #4430
2209,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #2210
2207,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #2208
2867,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.0008004567400356332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04281695556751219,Invisible Friends #2868
1166,0.041830974854066984,0.0,0.00031986176886320266,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0428044739736597,Invisible Friends #1167
2187,0.041830974854066984,0.0,0.00031986176886320266,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0428044739736597,Invisible Friends #2188
4099,0.041830974854066984,0.0,0.00031986176886320266,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0428044739736597,Invisible Friends #4099
1353,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04280079479576622,Invisible Friends #1354
4673,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04280079479576622,Invisible Friends #4673
2905,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04280079479576622,Invisible Friends #2906
384,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04280079479576622,Invisible Friends #385
912,0.041830974854066984,0.0,0.00014598819194269248,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04280079479576622,Invisible Friends #913
191,0.041830974854066984,0.0,0.0001430537559237439,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042797860359747274,Invisible Friends #192
2449,0.041830974854066984,0.0,0.0001430537559237439,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042797860359747274,Invisible Friends #2450
2129,0.041830974854066984,0.0,0.0001430537559237439,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042797860359747274,Invisible Friends #2129
3840,0.041830974854066984,0.0,0.0001430537559237439,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042797860359747274,Invisible Friends #3843
1659,0.041830974854066984,0.0,0.0001430537559237439,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042797860359747274,Invisible Friends #1660
2291,0.041830974854066984,0.0,0.0001430537559237439,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042797860359747274,Invisible Friends #2292
3767,0.041830974854066984,0.0,0.0001368639299462742,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0427916705337698,Invisible Friends #3768
855,0.041830974854066984,0.0,0.0001368639299462742,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0427916705337698,Invisible Friends #856
4380,0.041830974854066984,0.0,0.0001368639299462742,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0427916705337698,Invisible Friends #4380
1835,0.041830974854066984,0.0,0.0001368639299462742,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.0427916705337698,Invisible Friends #1839
1006,0.041830974854066984,0.0,0.0001342815916454011,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04278908819546893,Invisible Friends #1007
494,0.041830974854066984,0.0,0.0001342815916454011,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04278908819546893,Invisible Friends #495
3383,0.041830974854066984,0.0,0.0001342815916454011,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04278908819546893,Invisible Friends #3384
2019,0.041830974854066984,0.0,0.0001342815916454011,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04278908819546893,Invisible Friends #2019
698,0.041830974854066984,0.0,0.0001342815916454011,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04278908819546893,Invisible Friends #699
1700,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.000311517958106651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04278317496641575,Invisible Friends #1701
4329,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.000311517958106651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04278317496641575,Invisible Friends #4329
3481,0.041830974854066984,0.0,0.00012485832205625017,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277966492587978,Invisible Friends #3482
4254,0.041830974854066984,0.0,0.00012485832205625017,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277966492587978,Invisible Friends #4254
4427,0.041830974854066984,0.0,0.00012485832205625017,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277966492587978,Invisible Friends #4427
3502,0.041830974854066984,0.0,0.00012485832205625017,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277966492587978,Invisible Friends #3503
4678,0.041830974854066984,0.0,0.00012377259751663057,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277857920134016,Invisible Friends #4678
2978,0.041830974854066984,0.0,0.00012377259751663057,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277857920134016,Invisible Friends #2979
3058,0.041830974854066984,0.0,0.00012377259751663057,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277857920134016,Invisible Friends #3059
1022,0.041830974854066984,0.0,0.00012377259751663057,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277857920134016,Invisible Friends #1023
1394,0.041830974854066984,0.0,0.00012377259751663057,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277857920134016,Invisible Friends #1395
3617,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277382942767255,Invisible Friends #3619
2353,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277382942767255,Invisible Friends #2354
4519,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00030217241936345154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04277382942767255,Invisible Friends #4519
1363,0.041830974854066984,0.0,0.0005271795820152784,9.145852872388998e-05,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04275681653473782,Invisible Friends #1364
2060,0.041830974854066984,0.0,0.0002635897910076392,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04274820199580413,Invisible Friends #2060
2825,0.041830974854066984,0.0,0.0002635897910076392,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04274820199580413,Invisible Friends #2826
2636,0.041830974854066984,0.0,0.0006326154984183342,9.145852872388998e-05,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042732761357868014,Invisible Friends #2637
1855,0.041830974854066984,0.0,0.0006326154984183342,9.145852872388998e-05,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042732761357868014,Invisible Friends #1859
2321,0.041830974854066984,0.0,0.0006326154984183342,9.145852872388998e-05,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042732761357868014,Invisible Friends #2322
2679,0.041830974854066984,0.0,0.0006326154984183342,9.145852872388998e-05,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042732761357868014,Invisible Friends #2680
772,0.041830974854066984,0.0,0.0006326154984183342,9.145852872388998e-05,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042732761357868014,Invisible Friends #773
3737,0.041830974854066984,0.0,0.0006326154984183342,9.145852872388998e-05,9.517241554754378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.042732761357868014,Invisible Friends #3739
4468,0.041830974854066984,0.0,0.00022067982502965147,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04270529202982615,Invisible Friends #4468
2074,0.041830974854066984,0.0,0.00022067982502965147,9.145852872388998e-05,0.0004796387608943675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04270529202982615,Invisible Friends #2074
4134,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04269632051712951,Invisible Friends #4134
314,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04269632051712951,Invisible Friends #315
1293,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04269632051712951,Invisible Friends #1294
3991,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04269632051712951,Invisible Friends #4003
3675,0.041830974854066984,0.0,0.0004666835644069678,9.145852872388998e-05,0.00022466350882041004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04269632051712951,Invisible Friends #3677
2939,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2940
2548,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2549
4403,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4403
2257,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2258
4540,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4540
501,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #502
1160,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #1161
1357,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #1358
4588,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4588
2555,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2556
2619,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2620
386,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #387
2928,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2929
1655,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #1656
10,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #11
4562,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4562
4991,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4991
548,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #549
2561,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2562
112,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #113
2568,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2569
1891,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #1895
2094,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2094
2706,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #2707
1433,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #1434
4110,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4110
300,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #301
4280,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4280
3793,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #3794
4746,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #4746
884,0.041830974854066984,0.0,1.1525383574423091e-05,9.145852872388998e-05,0.000649833159921401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254006111126368e-05,0.0,0.0,0.0,0.0,0.0,0.04266633198739795,Invisible Friends #885
